"SCS","ISC","NRUSC","tRU","requiredSNR","IRU","NRU","ITBS","Qm","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate","bandwidth"
15000,18,12,1,-22.553,7,10,7,2,936,100,128,-19,0.1,1280,160,0.73125,"180"
15000,18,12,1,-22.553,7,10,7,2,936,100,128,-20,0.03,1280,161,0.73125,"180"
15000,18,12,1,-22.553,7,10,7,2,936,100,128,-21,0,1280,162,0.73125,"180"
15000,18,12,1,-22.553,7,10,7,2,936,100,128,-22,0.06,1280,163,0.73125,"180"
15000,18,12,1,-22.553,7,10,7,2,936,100,128,-23,0.06,1280,164,0.73125,"180"
15000,18,12,1,-22.553,7,10,7,2,936,100,128,-24,0,1280,165,0.73125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,1,4,0,10,137,100,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,1,3,0.02,10,138,100,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,1,2,0.06,10,139,100,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,2,1,0.02,20,140,50,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,2,0,0.02,20,141,50,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,2,-1,0.04,20,142,50,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,2,-2,0.06,20,143,50,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,2,-3,0.09,20,144,50,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,4,-4,0.08,40,145,25,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,8,-5,0.08,80,146,12.5,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,16,-6,0.07,160,147,6.25,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,16,-7,0.1,160,148,6.25,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,16,-8,0.09,160,149,6.25,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,32,-9,0.04,320,150,3.125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,32,-10,0.06,320,151,3.125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,32,-11,0.08,320,152,3.125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,64,-12,0.06,640,153,1.5625,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,64,-13,0.05,640,154,1.5625,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,64,-14,0.08,640,155,1.5625,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-15,0.05,1280,156,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-16,0.01,1280,157,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-17,0.01,1280,158,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-18,0.04,1280,159,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-19,0.04,1280,160,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-20,0,1280,161,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-21,0,1280,162,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-22,0.05,1280,163,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-23,0.01,1280,164,0.78125,"180"
15000,18,12,1,-22.553,7,10,7,2,1000,100,128,-24,0,1280,165,0.78125,"180"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,16,0,24,136,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,15,0.01,24,137,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,14,0.03,24,138,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,13,0.05,24,139,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,12,0.07,24,140,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,11,0.07,24,141,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,10,0.08,24,142,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,1,9,0.1,24,143,13.6666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,2,8,0.05,48,144,6.83333333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,2,7,0.08,48,145,6.83333333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,2,6,0.08,48,146,6.83333333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,4,5,0.07,96,147,3.41666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,4,4,0.09,96,148,3.41666666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,8,3,0.04,192,149,1.70833333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,8,2,0.05,192,150,1.70833333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,8,1,0.08,192,151,1.70833333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,16,0,0.03,384,152,0.854166666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,16,-1,0.05,384,153,0.854166666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,16,-2,0.08,384,154,0.854166666666667,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,32,-3,0.03,768,155,0.427083333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,32,-4,0.03,768,156,0.427083333333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,64,-5,0.01,1536.0396039604,157,0.213536160886941,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,64,-6,0.02,1535.98039215686,158,0.213544392672496,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,128,-7,0,3072,159,0.106770833333333,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,128,-8,0.01,3071.9801980198,160,0.10677152157798,"15"
15000,0,1,8,-11.761,2,3,3,2,328,100,128,-9,0.07,3071.96261682243,161,0.106772132643748,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,1,16,0.06,24,136,21,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,1,15,0.07,24,137,21,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,1,14,0.07,24,138,21,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,1,13,0.09,24,139,21,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,2,12,0.03,48,140,10.5,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,2,11,0.04,48,141,10.5,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,2,10,0.05,48,142,10.5,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,2,9,0.06,48,143,10.5,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,2,8,0.08,48,144,10.5,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,4,7,0.07,96,145,5.25,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,4,6,0.08,96,146,5.25,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,8,5,0.04,192,147,2.625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,8,4,0.04,192,148,2.625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,8,3,0.07,192,149,2.625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,8,2,0.08,192,150,2.625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,16,1,0.02,384,151,1.3125,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,16,0,0.05,384,152,1.3125,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,32,-1,0.01,768,153,0.65625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,32,-2,0.03,768,154,0.65625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,32,-3,0.07,768,155,0.65625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,64,-4,0.02,1535.98039215686,156,0.328129188740665,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,64,-5,0.05,1536,157,0.328125,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,128,-6,0,3072,158,0.1640625,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,128,-7,0.01,3071.9801980198,159,0.164063557546653,"15"
15000,0,1,8,-11.761,2,3,3,2,504,100,128,-8,0.09,3072.01834862385,160,0.16406152008362,"15"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,12,0,12,135,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,11,0,12,136,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,10,0.03,12,137,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,9,0.05,12,138,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,8,0.06,12,139,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,7,0.08,12,140,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,6,0.09,12,141,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,1,5,0.1,12,142,27.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,2,4,0.08,24,143,13.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,2,3,0.1,24,144,13.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,4,2,0.06,48,145,6.83333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,4,1,0.06,48,146,6.83333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,4,0,0.1,48,147,6.83333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,8,-1,0.09,96,148,3.41666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,16,-2,0.04,192,149,1.70833333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,16,-3,0.09,192,150,1.70833333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,32,-4,0.02,384,151,0.854166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,32,-5,0.01,384,152,0.854166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,8,-6,0.07,96,153,3.41666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,32,-7,0.08,384,154,0.854166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,64,-8,0.03,768,155,0.427083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,32,-9,0.06,384,156,0.854166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,64,-10,0.03,768,157,0.427083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,128,-11,0.02,1535.98039215686,158,0.213544392672496,"45"
15000,12,3,4,-16.532,2,3,3,2,328,100,128,-12,0.04,1535.96153846154,159,0.213547013897584,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,14,0,12,133,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,13,0.02,12,134,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,12,0.02,12,135,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,11,0.05,12,136,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,10,0.06,12,137,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,9,0.08,12,138,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,1,8,0.1,12,139,42,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,2,7,0.07,24,140,21,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,2,6,0.07,24,141,21,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,2,5,0.08,24,142,21,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,2,4,0.1,24,143,21,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,4,3,0.06,48,144,10.5,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,4,2,0.07,48,145,10.5,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,8,1,0.09,96,146,5.25,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,8,0,0.01,96,147,5.25,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,16,-1,0.04,192,148,2.625,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,16,-2,0.06,192,149,2.625,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,16,-3,0.1,192,150,2.625,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,32,-4,0.03,384,151,1.3125,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,32,-5,0.05,384,152,1.3125,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,32,-6,0.09,384,153,1.3125,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,64,-7,0.05,768,154,0.65625,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,64,-8,0.04,768,155,0.65625,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,128,-9,0.02,1535.98039215686,156,0.328129188740665,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,128,-10,0,1536,157,0.328125,"45"
15000,12,3,4,-16.532,2,3,3,2,504,100,128,-11,0.07,1535.98130841121,158,0.328128993002738,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,16,0,12,131,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,15,0,12,132,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,14,0.02,12,133,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,13,0.05,12,134,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,12,0.03,12,135,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,11,0.07,12,136,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,10,0.08,12,137,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,9,0.1,12,138,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,2,8,0.07,24,139,24.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,2,7,0.07,24,140,24.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,1,6,0.05,12,141,48.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,2,5,0.1,24,142,24.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,2,4,0.1,24,143,24.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,2,3,0.07,24,144,24.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,8,2,0.06,96,145,6.08333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,16,1,0.05,192,146,3.04166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,8,0,0.09,96,147,6.08333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,16,-1,0.07,192,148,3.04166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,4,-2,0.06,48,149,12.1666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,16,-3,0.08,192,150,3.04166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,32,-4,0.06,384,151,1.52083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,32,-5,0.07,384,152,1.52083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,32,-6,0.1,384,153,1.52083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,64,-7,0.06,768,154,0.760416666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,64,-8,0.03,768,155,0.760416666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,64,-9,0.04,768,156,0.760416666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,584,100,128,-10,0.03,1536.01941747573,157,0.380203526957841,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,1,16,0.01,12,131,56.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,1,15,0.02,12,132,56.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,1,14,0.05,12,133,56.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,1,13,0.07,12,134,56.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,1,12,0.08,12,135,56.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,1,11,0.09,12,136,56.6666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,2,10,0.04,24,137,28.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,2,9,0.06,24,138,28.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,2,8,0.08,24,139,28.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,2,7,0.08,24,140,28.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,2,6,0.09,24,141,28.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,2,5,0.1,24,142,28.3333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,4,4,0.06,48,143,14.1666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,4,3,0.1,48,144,14.1666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,4,2,0.1,48,145,14.1666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,8,1,0.1,96,146,7.08333333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,4,0,0.08,48,147,14.1666666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,16,-1,0.06,192,148,3.54166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,16,-2,0.1,192,149,3.54166666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,32,-3,0.03,384,150,1.77083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,32,-4,0.05,384,151,1.77083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,32,-5,0.09,384,152,1.77083333333333,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,64,-6,0.04,768,153,0.885416666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,64,-7,0.07,768,154,0.885416666666667,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,128,-8,0.01,1536.0396039604,155,0.44269691891195,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,128,-9,0.01,1536.0396039604,156,0.44269691891195,"45"
15000,12,3,4,-16.532,2,3,3,2,680,100,128,-10,0.06,1536.03773584906,157,0.442697457314826,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,1,2,0.1,16,145,20.5,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,4,1,0.04,64,146,5.125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,4,0,0.05,64,147,5.125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,2,-1,0.06,32,148,10.25,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,16,-2,0.01,256,149,1.28125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,16,-3,0.05,256,150,1.28125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,16,-4,0.02,256,151,1.28125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,16,-5,0.07,256,152,1.28125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,16,-6,0.03,256,153,1.28125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,32,-7,0.02,512,154,0.640625,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,32,-8,0.04,512,155,0.640625,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,64,-9,0.02,1024.01960784314,156,0.320306366682623,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,64,-10,0.02,1024.01960784314,157,0.320306366682623,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,64,-11,0.1,1024,158,0.3203125,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,128,-12,0.03,2047.96116504854,159,0.160159287001043,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,128,-13,0.04,2047.98076923077,160,0.160157753885159,"45"
15000,12,3,4,-16.532,3,4,4,2,328,100,128,-14,0.03,2047.96116504854,161,0.160159287001043,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,14,0,16,133,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,13,0.01,16,134,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,12,0.02,16,135,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,11,0.04,16,136,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,10,0.05,16,137,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,9,0.06,16,138,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,8,0.08,16,139,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,7,0.08,16,140,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,1,6,0.1,16,141,42.5,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,2,5,0.09,32,142,21.25,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,4,4,0.04,64,143,10.625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,4,3,0.04,64,144,10.625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,4,2,0.04,64,145,10.625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,4,1,0.1,64,146,10.625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,4,0,0.02,64,147,10.625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,16,-1,0.04,256,148,2.65625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,16,-2,0.05,256,149,2.65625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,16,-3,0.08,256,150,2.65625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,16,-4,0.07,256,151,2.65625,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,32,-5,0.04,512,152,1.328125,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,32,-6,0.08,512,153,1.328125,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,32,-7,0.07,512,154,1.328125,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,64,-8,0.01,1023.9603960396,155,0.664088184103655,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,64,-9,0.06,1023.96226415094,156,0.664086972544684,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,64,-10,0.09,1024.03669724771,157,0.664038702741444,"45"
15000,12,3,4,-16.532,3,4,4,2,680,100,128,-11,0.04,2047.98076923077,158,0.332034367810695,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,18,0,16,129,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,17,0.01,16,130,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,16,0.03,16,131,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,15,0.02,16,132,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,14,0.05,16,133,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,13,0.06,16,134,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,12,0.09,16,135,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,11,0.09,16,136,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,2,10,0.06,32,137,31.25,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,1,9,0.09,16,138,62.5,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,2,8,0.07,32,139,31.25,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,2,7,0.1,32,140,31.25,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,4,6,0.04,64,141,15.625,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,4,5,0.04,64,142,15.625,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,4,4,0.04,64,143,15.625,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,4,3,0.06,64,144,15.625,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,8,2,0.08,128,145,7.8125,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,4,1,0.07,64,146,15.625,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,16,0,0.04,256,147,3.90625,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,8,-1,0.07,128,148,7.8125,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,32,-2,0,512,149,1.953125,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,32,-3,0.01,512,150,1.953125,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,32,-4,0.04,512,151,1.953125,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,32,-5,0.09,512,152,1.953125,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,64,-6,0.04,1024.03846153846,153,0.976525821596244,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,64,-7,0.04,1024.03846153846,154,0.976525821596244,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,64,-8,0.08,1023.98148148148,155,0.976580160954878,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,128,-9,0.01,2048.0198019802,156,0.488276528885666,"45"
15000,12,3,4,-16.532,3,4,3,2,1000,100,128,-10,0.05,2048,157,0.48828125,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,10,0,20,137,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,9,0,20,138,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,8,0,20,139,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,7,0.02,20,140,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,6,0.04,20,141,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,5,0.04,20,142,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,4,0.06,20,143,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,3,0.06,20,144,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,2,0.08,20,145,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,1,0.09,20,146,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,1,0,0.1,20,147,16.4,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,4,-1,0.06,80,148,4.1,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,4,-2,0.03,80,149,4.1,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,8,-3,0.04,160,150,2.05,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,8,-4,0.09,160,151,2.05,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,4,-5,0.05,80,152,4.1,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,32,-6,0.01,640,153,0.5125,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,32,-7,0.02,640,154,0.5125,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,32,-8,0.02,640,155,0.5125,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,32,-9,0.08,640,156,0.5125,"45"
15000,12,3,4,-16.532,4,5,5,2,328,100,16,-10,0.05,320,157,1.025,"45"
