"opmode","datatype","requiredSNR","ISF","NSF","IMCS","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate"
"guardband",1,-12.6,7,10,10,1736,100,2,15,0.07,20,136,86.8
"guardband",1,-12.6,7,10,10,1736,100,4,14,0.04,40,137,43.4
"guardband",1,-12.6,7,10,10,1736,100,4,13,0.03,40,138,43.4
"guardband",1,-12.6,7,10,10,1736,100,4,12,0.05,40,139,43.4
"guardband",1,-12.6,7,10,10,1736,100,4,11,0.06,40,140,43.4
"guardband",1,-12.6,7,10,10,1736,100,4,10,0.1,40,141,43.4
"guardband",1,-12.6,7,10,10,1736,100,4,9,0.1,40,142,43.4
"guardband",1,-12.6,7,10,10,1736,100,8,8,0,80,143,21.7
"guardband",1,-12.6,7,10,10,1736,100,8,7,0.02,80,144,21.7
"guardband",1,-12.6,7,10,10,1736,100,8,6,0.02,80,145,21.7
"guardband",1,-12.6,7,10,10,1736,100,8,5,0.03,80,146,21.7
"guardband",1,-12.6,7,10,10,1736,100,8,4,0.06,80,147,21.7
"guardband",1,-12.6,7,10,10,1736,100,16,3,0.01,160,148,10.85
"guardband",1,-12.6,7,10,10,1736,100,16,2,0.02,160,149,10.85
"guardband",1,-12.6,7,10,10,1736,100,16,1,0.06,160,150,10.85
"guardband",1,-12.6,7,10,10,1736,100,32,0,0,320,151,5.425
"guardband",1,-12.6,7,10,10,1736,100,32,-1,0.01,320,152,5.425
"guardband",1,-12.6,7,10,10,1736,100,32,-2,0.03,320,153,5.425
"guardband",1,-12.6,7,10,10,1736,100,64,-3,0,640,154,2.7125
"guardband",1,-12.6,7,10,10,1736,100,64,-4,0.04,640,155,2.7125
"guardband",1,-12.6,7,10,10,1736,100,128,-5,0,1280,156,1.35625
"guardband",1,-12.6,7,10,10,1736,100,128,-6,0.01,1280,157,1.35625
"guardband",1,-12.6,7,10,10,1736,100,128,-7,0.1,1280,158,1.35625
"guardband",1,-12.6,7,10,10,1736,100,192,-8,0.1,1920,159,0.904166666666667
"guardband",1,-12.6,7,10,10,1736,100,384,-9,0,3840,160,0.452083333333333
"guardband",1,-12.6,7,10,10,1736,100,512,-10,0.02,5120,161,0.3390625
"guardband",1,-12.6,7,10,10,1736,100,768,-11,0.01,7680,162,0.226041666666667
"guardband",1,-12.6,7,10,10,1736,100,1024,-12,0.04,10240.3846153846,163,0.169524882629108
"guardband",1,-12.6,7,10,10,1736,100,1536,-13,0.03,15360.1941747573,164,0.113019404588838
"guardband",1,-12.6,7,10,11,2024,100,4,18,0.06,40,133,50.6
"guardband",1,-12.6,7,10,11,2024,100,4,17,0.06,40,134,50.6
"guardband",1,-12.6,7,10,11,2024,100,4,16,0.06,40,135,50.6
"guardband",1,-12.6,7,10,11,2024,100,4,15,0.06,40,136,50.6
"guardband",1,-12.6,7,10,11,2024,100,4,14,0.04,40,137,50.6
"guardband",1,-12.6,7,10,11,2024,100,4,13,0.07,40,138,50.6
"guardband",1,-12.6,7,10,11,2024,100,4,12,0.08,40,139,50.6
"guardband",1,-12.6,7,10,11,2024,100,8,11,0.01,80,140,25.3
"guardband",1,-12.6,7,10,11,2024,100,4,10,0.1,40,141,50.6
"guardband",1,-12.6,7,10,11,2024,100,8,9,0.01,80,142,25.3
"guardband",1,-12.6,7,10,11,2024,100,8,8,0.01,80,143,25.3
"guardband",1,-12.6,7,10,11,2024,100,8,7,0.05,80,144,25.3
"guardband",1,-12.6,7,10,11,2024,100,8,6,0.03,80,145,25.3
"guardband",1,-12.6,7,10,11,2024,100,8,5,0.09,80,146,25.3
"guardband",1,-12.6,7,10,11,2024,100,16,4,0.01,160,147,12.65
"guardband",1,-12.6,7,10,11,2024,100,16,3,0.02,160,148,12.65
"guardband",1,-12.6,7,10,11,2024,100,16,2,0.08,160,149,12.65
"guardband",1,-12.6,7,10,11,2024,100,32,1,0,320,150,6.325
"guardband",1,-12.6,7,10,11,2024,100,32,0,0,320,151,6.325
"guardband",1,-12.6,7,10,11,2024,100,32,-1,0.05,320,152,6.325
"guardband",1,-12.6,7,10,11,2024,100,64,-2,0.01,640,153,3.1625
"guardband",1,-12.6,7,10,11,2024,100,64,-3,0.01,640,154,3.1625
"guardband",1,-12.6,7,10,11,2024,100,64,-4,0.05,640,155,3.1625
"guardband",1,-12.6,7,10,11,2024,100,128,-5,0.01,1280,156,1.58125
"guardband",1,-12.6,7,10,11,2024,100,128,-6,0.06,1280,157,1.58125
"guardband",1,-12.6,7,10,11,2024,100,192,-7,0.05,1920,158,1.05416666666667
"guardband",1,-12.6,7,10,11,2024,100,256,-8,0.05,2560,159,0.790625
"guardband",1,-12.6,7,10,11,2024,100,384,-9,0.04,3840,160,0.527083333333333
"guardband",1,-12.6,7,10,11,2024,100,768,-10,0.01,7680,161,0.263541666666667
"guardband",1,-12.6,7,10,11,2024,100,1024,-11,0.02,10240.1960784314,162,0.197652465294399
"guardband",1,-12.6,7,10,11,2024,100,1536,-12,0.02,15359.8039215686,163,0.131772515478394
"guardband",1,-12.6,7,10,12,2280,100,4,23,0.09,40,128,57
"guardband",1,-12.6,7,10,12,2280,100,4,22,0.07,40,129,57
"guardband",1,-12.6,7,10,12,2280,100,4,21,0.1,40,130,57
"guardband",1,-12.6,7,10,12,2280,100,4,20,0.1,40,131,57
"guardband",1,-12.6,7,10,12,2280,100,4,19,0.09,40,132,57
"guardband",1,-12.6,7,10,12,2280,100,4,18,0.06,40,133,57
"guardband",1,-12.6,7,10,12,2280,100,8,17,0.02,80,134,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,16,0.01,80,135,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,15,0.01,80,136,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,14,0.01,80,137,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,13,0.02,80,138,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,12,0.01,80,139,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,11,0.02,80,140,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,10,0.01,80,141,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,9,0.03,80,142,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,8,0.03,80,143,28.5
"guardband",1,-12.6,7,10,12,2280,100,8,7,0.09,80,144,28.5
"guardband",1,-12.6,7,10,12,2280,100,16,6,0,160,145,14.25
"guardband",1,-12.6,7,10,12,2280,100,16,5,0.02,160,146,14.25
"guardband",1,-12.6,7,10,12,2280,100,16,4,0.06,160,147,14.25
"guardband",1,-12.6,7,10,12,2280,100,16,3,0.1,160,148,14.25
"guardband",1,-12.6,7,10,12,2280,100,32,2,0,320,149,7.125
"guardband",1,-12.6,7,10,12,2280,100,32,1,0.01,320,150,7.125
"guardband",1,-12.6,7,10,12,2280,100,32,0,0.05,320,151,7.125
"guardband",1,-12.6,7,10,12,2280,100,64,-1,0,640,152,3.5625
"guardband",1,-12.6,7,10,12,2280,100,64,-2,0.01,640,153,3.5625
"guardband",1,-12.6,7,10,12,2280,100,64,-3,0.04,640,154,3.5625
"guardband",1,-12.6,7,10,12,2280,100,128,-4,0.01,1280,155,1.78125
"guardband",1,-12.6,7,10,12,2280,100,128,-5,0.03,1280,156,1.78125
"guardband",1,-12.6,7,10,12,2280,100,192,-6,0.05,1920,157,1.1875
"guardband",1,-12.6,7,10,12,2280,100,256,-7,0.05,2560,158,0.890625
"guardband",1,-12.6,7,10,12,2280,100,384,-8,0.04,3840,159,0.59375
"guardband",1,-12.6,7,10,12,2280,100,512,-9,0.08,5120,160,0.4453125
"guardband",1,-12.6,7,10,12,2280,100,1024,-10,0.01,10239.603960396,161,0.222664861728873
"guardband",1,-12.6,7,10,12,2280,100,1536,-11,0.02,15359.8039215686,162,0.148439394906491
"guardband",1,-12.6,7,10,12,2280,100,2048,-12,0.02,20480.3921568627,163,0.111325993298229
"guardband",1,-12.6,7,10,13,2536,100,8,12,0.05,80,139,31.7
"guardband",1,-12.6,7,10,13,2536,100,8,11,0.05,80,140,31.7
"guardband",1,-12.6,7,10,13,2536,100,16,10,0.02,160,141,15.85
"guardband",1,-12.6,7,10,13,2536,100,16,9,0.03,160,142,15.85
"guardband",1,-12.6,7,10,13,2536,100,16,8,0.01,160,143,15.85
"guardband",1,-12.6,7,10,13,2536,100,16,7,0.03,160,144,15.85
"guardband",1,-12.6,7,10,13,2536,100,16,6,0.05,160,145,15.85
"guardband",1,-12.6,7,10,13,2536,100,16,5,0.1,160,146,15.85
"guardband",1,-12.6,7,10,13,2536,100,16,4,0.1,160,147,15.85
"guardband",1,-12.6,7,10,13,2536,100,32,3,0.01,320,148,7.925
"guardband",1,-12.6,7,10,13,2536,100,32,2,0.05,320,149,7.925
"guardband",1,-12.6,7,10,13,2536,100,32,1,0.08,320,150,7.925
"guardband",1,-12.6,7,10,13,2536,100,64,0,0.02,640,151,3.9625
"guardband",1,-12.6,7,10,13,2536,100,64,-1,0.06,640,152,3.9625
"guardband",1,-12.6,7,10,13,2536,100,128,-2,0.05,1280,153,1.98125
"guardband",1,-12.6,7,10,13,2536,100,128,-3,0.03,1280,154,1.98125
"guardband",1,-12.6,7,10,13,2536,100,128,-4,0.08,1280,155,1.98125
"guardband",1,-12.6,7,10,13,2536,100,192,-5,0.07,1920,156,1.32083333333333
"guardband",1,-12.6,7,10,13,2536,100,256,-6,0.05,2560,157,0.990625
"guardband",1,-12.6,7,10,13,2536,100,384,-7,0.07,3840,158,0.660416666666667
"guardband",1,-12.6,7,10,13,2536,100,512,-8,0.1,5120,159,0.4953125
"guardband",1,-12.6,7,10,13,2536,100,768,-9,0.1,7680,160,0.330208333333333
"guardband",1,-12.6,7,10,13,2536,100,1536,-10,0.03,15360.1941747573,161,0.165102079514569
"guardband",1,-12.6,7,10,13,2536,100,2048,-11,0.06,20480.1886792453,162,0.123826984200101
"standalone",1,-4.6,0,1,0,16,100,1,24,0.02,1,135,16
"standalone",1,-4.6,0,1,0,16,100,1,23,0.05,1,136,16
"standalone",1,-4.6,0,1,0,16,100,1,22,0.03,1,137,16
"standalone",1,-4.6,0,1,0,16,100,1,21,0.03,1,138,16
"standalone",1,-4.6,0,1,0,16,100,1,20,0.04,1,139,16
"standalone",1,-4.6,0,1,0,16,100,1,19,0.04,1,140,16
"standalone",1,-4.6,0,1,0,16,100,1,18,0.02,1,141,16
"standalone",1,-4.6,0,1,0,16,100,1,17,0.05,1,142,16
"standalone",1,-4.6,0,1,0,16,100,1,16,0.04,1,143,16
"standalone",1,-4.6,0,1,0,16,100,1,15,0.03,1,144,16
"standalone",1,-4.6,0,1,0,16,100,1,14,0.07,1,145,16
"standalone",1,-4.6,0,1,0,16,100,1,13,0.06,1,146,16
"standalone",1,-4.6,0,1,0,16,100,1,12,0.04,1,147,16
"standalone",1,-4.6,0,1,0,16,100,2,11,0,2,148,8
"standalone",1,-4.6,0,1,0,16,100,2,10,0.03,2,149,8
"standalone",1,-4.6,0,1,0,16,100,2,9,0.05,2,150,8
"standalone",1,-4.6,0,1,0,16,100,2,8,0.06,2,151,8
"standalone",1,-4.6,0,1,0,16,100,2,7,0.07,2,152,8
"standalone",1,-4.6,0,1,0,16,100,2,6,0.09,2,153,8
"standalone",1,-4.6,0,1,0,16,100,2,5,0.07,2,154,8
"standalone",1,-4.6,0,1,0,16,100,4,4,0.03,4,155,4
"standalone",1,-4.6,0,1,0,16,100,4,3,0.05,4,156,4
"standalone",1,-4.6,0,1,0,16,100,4,2,0.05,4,157,4
"standalone",1,-4.6,0,1,0,16,100,4,1,0.07,4,158,4
"standalone",1,-4.6,0,1,0,16,100,4,0,0.09,4,159,4
"standalone",1,-4.6,0,1,0,16,100,8,-1,0.06,8,160,2
"standalone",1,-4.6,0,1,0,16,100,8,-2,0.07,8,161,2
"standalone",1,-4.6,0,1,0,16,100,16,-3,0.08,16,162,1
"standalone",1,-4.6,0,1,0,16,100,32,-4,0.05,32,163,0.5
"standalone",1,-4.6,0,1,0,16,100,32,-5,0.06,32,164,0.5
"standalone",1,-4.6,0,1,0,16,100,32,-6,0.1,32,165,0.5
"standalone",1,-4.6,0,1,1,24,100,1,14,0.07,1,145,24
"standalone",1,-4.6,0,1,1,24,100,1,13,0.08,1,146,24
"standalone",1,-4.6,0,1,1,24,100,1,12,0.07,1,147,24
"standalone",1,-4.6,0,1,1,24,100,2,11,0.01,2,148,12
"standalone",1,-4.6,0,1,1,24,100,2,10,0.05,2,149,12
"standalone",1,-4.6,0,1,1,24,100,2,9,0.04,2,150,12
"standalone",1,-4.6,0,1,1,24,100,2,8,0.06,2,151,12
"standalone",1,-4.6,0,1,1,24,100,2,7,0.07,2,152,12
"standalone",1,-4.6,0,1,1,24,100,4,6,0.04,4,153,6
"standalone",1,-4.6,0,1,1,24,100,4,5,0.03,4,154,6
"standalone",1,-4.6,0,1,1,24,100,4,4,0.04,4,155,6
"standalone",1,-4.6,0,1,1,24,100,4,3,0.06,4,156,6
"standalone",1,-4.6,0,1,1,24,100,4,2,0.06,4,157,6
"standalone",1,-4.6,0,1,1,24,100,4,1,0.08,4,158,6
"standalone",1,-4.6,0,1,1,24,100,8,0,0.04,8,159,3
"standalone",1,-4.6,0,1,1,24,100,8,-1,0.06,8,160,3
"standalone",1,-4.6,0,1,1,24,100,16,-2,0.06,16,161,1.5
"standalone",1,-4.6,0,1,1,24,100,32,-3,0.05,32,162,0.75
"standalone",1,-4.6,0,1,1,24,100,32,-4,0.05,32,163,0.75
"standalone",1,-4.6,0,1,1,24,100,32,-5,0.06,32,164,0.75
"standalone",1,-4.6,0,1,2,32,100,1,16,0.06,1,143,32
"standalone",1,-4.6,0,1,2,32,100,1,15,0.07,1,144,32
"standalone",1,-4.6,0,1,2,32,100,1,14,0.07,1,145,32
"standalone",1,-4.6,0,1,2,32,100,2,13,0.02,2,146,16
"standalone",1,-4.6,0,1,2,32,100,1,12,0.09,1,147,32
"standalone",1,-4.6,0,1,2,32,100,2,11,0.04,2,148,16
"standalone",1,-4.6,0,1,2,32,100,2,10,0.05,2,149,16
"standalone",1,-4.6,0,1,2,32,100,2,9,0.06,2,150,16
"standalone",1,-4.6,0,1,2,32,100,2,8,0.08,2,151,16
"standalone",1,-4.6,0,1,2,32,100,2,7,0.08,2,152,16
"standalone",1,-4.6,0,1,2,32,100,4,6,0.04,4,153,8
"standalone",1,-4.6,0,1,2,32,100,4,5,0.04,4,154,8
"standalone",1,-4.6,0,1,2,32,100,4,4,0.05,4,155,8
"standalone",1,-4.6,0,1,2,32,100,4,3,0.06,4,156,8
"standalone",1,-4.6,0,1,2,32,100,4,2,0.07,4,157,8
"standalone",1,-4.6,0,1,2,32,100,4,1,0.1,4,158,8
"standalone",1,-4.6,0,1,2,32,100,8,0,0.06,8,159,4
"standalone",1,-4.6,0,1,2,32,100,8,-1,0.08,8,160,4
"standalone",1,-4.6,0,1,2,32,100,16,-2,0.09,16,161,2
"standalone",1,-4.6,0,1,2,32,100,16,-3,0.1,16,162,2
"standalone",1,-4.6,0,1,2,32,100,32,-4,0.06,32,163,1
"standalone",1,-4.6,0,1,2,32,100,32,-5,0.09,32,164,1
"standalone",1,-4.6,0,1,3,40,100,2,14,0.02,2,145,20
"standalone",1,-4.6,0,1,3,40,100,2,13,0.02,2,146,20
"standalone",1,-4.6,0,1,3,40,100,2,12,0.03,2,147,20
"standalone",1,-4.6,0,1,3,40,100,2,11,0.04,2,148,20
"standalone",1,-4.6,0,1,3,40,100,2,10,0.05,2,149,20
"standalone",1,-4.6,0,1,3,40,100,2,9,0.05,2,150,20
"standalone",1,-4.6,0,1,3,40,100,2,8,0.06,2,151,20
"standalone",1,-4.6,0,1,3,40,100,2,7,0.09,2,152,20
"standalone",1,-4.6,0,1,3,40,100,4,6,0.05,4,153,10
"standalone",1,-4.6,0,1,3,40,100,4,5,0.05,4,154,10
"standalone",1,-4.6,0,1,3,40,100,4,4,0.06,4,155,10
"standalone",1,-4.6,0,1,3,40,100,4,3,0.06,4,156,10
"standalone",1,-4.6,0,1,3,40,100,4,2,0.09,4,157,10
"standalone",1,-4.6,0,1,3,40,100,8,1,0.04,8,158,5
"standalone",1,-4.6,0,1,3,40,100,8,0,0.05,8,159,5
"standalone",1,-4.6,0,1,3,40,100,8,-1,0.1,8,160,5
"standalone",1,-4.6,0,1,3,40,100,16,-2,0.06,16,161,2.5
"standalone",1,-4.6,0,1,3,40,100,32,-3,0.04,32,162,1.25
"standalone",1,-4.6,0,1,3,40,100,32,-4,0.07,32,163,1.25
"standalone",1,-4.6,0,1,3,40,100,64,-5,0.03,64,164,0.625
"standalone",1,-4.6,0,1,3,40,100,64,-6,0.03,64,165,0.625
"standalone",1,-4.6,0,1,4,56,100,1,24,0.05,1,135,56
"standalone",1,-4.6,0,1,4,56,100,1,23,0.06,1,136,56
"standalone",1,-4.6,0,1,4,56,100,1,22,0.05,1,137,56
"standalone",1,-4.6,0,1,4,56,100,1,21,0.06,1,138,56
"standalone",1,-4.6,0,1,4,56,100,1,20,0.06,1,139,56
"standalone",1,-4.6,0,1,4,56,100,1,19,0.06,1,140,56
"standalone",1,-4.6,0,1,4,56,100,1,18,0.05,1,141,56
"standalone",1,-4.6,0,1,4,56,100,2,17,0.02,2,142,28
"standalone",1,-4.6,0,1,4,56,100,1,16,0.09,1,143,56
"standalone",1,-4.6,0,1,4,56,100,2,15,0.02,2,144,28
"standalone",1,-4.6,0,1,4,56,100,2,14,0.02,2,145,28
"standalone",1,-4.6,0,1,4,56,100,2,13,0.02,2,146,28
"standalone",1,-4.6,0,1,4,56,100,2,12,0.03,2,147,28
"standalone",1,-4.6,0,1,4,56,100,2,11,0.05,2,148,28
"standalone",1,-4.6,0,1,4,56,100,2,10,0.07,2,149,28
"standalone",1,-4.6,0,1,4,56,100,2,9,0.08,2,150,28
"standalone",1,-4.6,0,1,4,56,100,2,8,0.1,2,151,28
"standalone",1,-4.6,0,1,4,56,100,4,7,0.05,4,152,14
"standalone",1,-4.6,0,1,4,56,100,4,6,0.04,4,153,14
"standalone",1,-4.6,0,1,4,56,100,4,5,0.05,4,154,14
"standalone",1,-4.6,0,1,4,56,100,4,4,0.06,4,155,14
"standalone",1,-4.6,0,1,4,56,100,4,3,0.09,4,156,14
"standalone",1,-4.6,0,1,4,56,100,4,2,0.1,4,157,14
"standalone",1,-4.6,0,1,4,56,100,8,1,0.07,8,158,7
"standalone",1,-4.6,0,1,4,56,100,8,0,0.08,8,159,7
"standalone",1,-4.6,0,1,4,56,100,16,-1,0.08,16,160,3.5
"standalone",1,-4.6,0,1,4,56,100,32,-2,0.04,32,161,1.75
"standalone",1,-4.6,0,1,4,56,100,32,-3,0.06,32,162,1.75
"standalone",1,-4.6,0,1,4,56,100,32,-4,0.09,32,163,1.75
"standalone",1,-4.6,0,1,4,56,100,64,-5,0.04,64,164,0.875
"standalone",1,-4.6,0,1,4,56,100,64,-6,0.09,64,165,0.875
"standalone",1,-4.6,0,1,5,72,100,1,18,0.1,1,141,72
"standalone",1,-4.6,0,1,5,72,100,1,17,0.09,1,142,72
"standalone",1,-4.6,0,1,5,72,100,2,16,0.02,2,143,36
"standalone",1,-4.6,0,1,5,72,100,2,15,0.02,2,144,36
"standalone",1,-4.6,0,1,5,72,100,2,14,0.02,2,145,36
"standalone",1,-4.6,0,1,5,72,100,2,13,0.03,2,146,36
"standalone",1,-4.6,0,1,5,72,100,2,12,0.04,2,147,36
"standalone",1,-4.6,0,1,5,72,100,2,11,0.06,2,148,36
"standalone",1,-4.6,0,1,5,72,100,2,10,0.09,2,149,36
"standalone",1,-4.6,0,1,5,72,100,2,9,0.07,2,150,36
"standalone",1,-4.6,0,1,5,72,100,4,8,0.05,4,151,18
"standalone",1,-4.6,0,1,5,72,100,4,7,0.05,4,152,18
"standalone",1,-4.6,0,1,5,72,100,4,6,0.05,4,153,18
"standalone",1,-4.6,0,1,5,72,100,4,5,0.06,4,154,18
"standalone",1,-4.6,0,1,5,72,100,4,4,0.1,4,155,18
"standalone",1,-4.6,0,1,5,72,100,4,3,0.1,4,156,18
"standalone",1,-4.6,0,1,5,72,100,8,2,0.05,8,157,9
"standalone",1,-4.6,0,1,5,72,100,8,1,0.07,8,158,9
"standalone",1,-4.6,0,1,5,72,100,16,0,0.06,16,159,4.5
"standalone",1,-4.6,0,1,5,72,100,16,-1,0.1,16,160,4.5
"standalone",1,-4.6,0,1,5,72,100,32,-2,0.06,32,161,2.25
"standalone",1,-4.6,0,1,5,72,100,32,-3,0.1,32,162,2.25
"standalone",1,-4.6,0,1,5,72,100,64,-4,0.05,64,163,1.125
"standalone",1,-4.6,0,1,5,72,100,64,-5,0.06,64,164,1.125
"standalone",1,-4.6,0,1,5,72,100,64,-6,0.1,64,165,1.125
"standalone",1,-4.6,0,1,6,88,100,2,14,0.03,2,145,44
"standalone",1,-4.6,0,1,6,88,100,2,13,0.05,2,146,44
"standalone",1,-4.6,0,1,6,88,100,2,12,0.04,2,147,44
"standalone",1,-4.6,0,1,6,88,100,2,11,0.07,2,148,44
"standalone",1,-4.6,0,1,6,88,100,4,10,0.03,4,149,22
"standalone",1,-4.6,0,1,6,88,100,2,9,0.1,2,150,44
"standalone",1,-4.6,0,1,6,88,100,4,8,0.04,4,151,22
"standalone",1,-4.6,0,1,6,88,100,4,7,0.05,4,152,22
"standalone",1,-4.6,0,1,6,88,100,4,6,0.05,4,153,22
"standalone",1,-4.6,0,1,6,88,100,4,5,0.08,4,154,22
"standalone",1,-4.6,0,1,6,88,100,4,4,0.1,4,155,22
"standalone",1,-4.6,0,1,6,88,100,8,3,0.04,8,156,11
"standalone",1,-4.6,0,1,6,88,100,8,2,0.08,8,157,11
"standalone",1,-4.6,0,1,6,88,100,8,1,0.1,8,158,11
"standalone",1,-4.6,0,1,6,88,100,32,0,0.03,32,159,2.75
"standalone",1,-4.6,0,1,6,88,100,32,-1,0.04,32,160,2.75
"standalone",1,-4.6,0,1,6,88,100,32,-2,0.05,32,161,2.75
"standalone",1,-4.6,0,1,6,88,100,64,-3,0.02,64,162,1.375
"standalone",1,-4.6,0,1,6,88,100,64,-4,0.03,64,163,1.375
"standalone",1,-4.6,0,1,6,88,100,64,-5,0.1,64,164,1.375
"standalone",1,-4.6,0,1,7,104,100,2,18,0.02,2,141,52
"standalone",1,-4.6,0,1,7,104,100,2,17,0.02,2,142,52
"standalone",1,-4.6,0,1,7,104,100,2,16,0.03,2,143,52
"standalone",1,-4.6,0,1,7,104,100,2,15,0.03,2,144,52
"standalone",1,-4.6,0,1,7,104,100,2,14,0.07,2,145,52
"standalone",1,-4.6,0,1,7,104,100,2,13,0.07,2,146,52
"standalone",1,-4.6,0,1,7,104,100,2,12,0.05,2,147,52
"standalone",1,-4.6,0,1,7,104,100,4,11,0.01,4,148,26
"standalone",1,-4.6,0,1,7,104,100,4,10,0.04,4,149,26
"standalone",1,-4.6,0,1,7,104,100,4,9,0.04,4,150,26
"standalone",1,-4.6,0,1,7,104,100,4,8,0.04,4,151,26
"standalone",1,-4.6,0,1,7,104,100,4,7,0.06,4,152,26
"standalone",1,-4.6,0,1,7,104,100,4,6,0.09,4,153,26
"standalone",1,-4.6,0,1,7,104,100,4,5,0.08,4,154,26
"standalone",1,-4.6,0,1,7,104,100,8,4,0.03,8,155,13
"standalone",1,-4.6,0,1,7,104,100,8,3,0.05,8,156,13
"standalone",1,-4.6,0,1,7,104,100,8,2,0.1,8,157,13
"standalone",1,-4.6,0,1,7,104,100,32,1,0.04,32,158,3.25
"standalone",1,-4.6,0,1,7,104,100,16,0,0.09,16,159,6.5
"standalone",1,-4.6,0,1,7,104,100,32,-1,0.06,32,160,3.25
"standalone",1,-4.6,0,1,7,104,100,32,-2,0.08,32,161,3.25
"standalone",1,-4.6,0,1,7,104,100,64,-3,0.02,64,162,1.625
"standalone",1,-4.6,0,1,7,104,100,64,-4,0.08,64,163,1.625
"standalone",1,-4.6,0,1,7,104,100,128,-5,0.02,128,164,0.8125
"standalone",1,-4.6,0,1,7,104,100,128,-6,0.04,128,165,0.8125
"standalone",1,-4.6,0,1,8,120,100,2,20,0.02,2,139,60
"standalone",1,-4.6,0,1,8,120,100,2,19,0.02,2,140,60
"standalone",1,-4.6,0,1,8,120,100,2,18,0.03,2,141,60
"standalone",1,-4.6,0,1,8,120,100,2,17,0.03,2,142,60
"standalone",1,-4.6,0,1,8,120,100,2,16,0.04,2,143,60
"standalone",1,-4.6,0,1,8,120,100,2,15,0.05,2,144,60
"standalone",1,-4.6,0,1,8,120,100,2,14,0.05,2,145,60
"standalone",1,-4.6,0,1,8,120,100,2,13,0.07,2,146,60
"standalone",1,-4.6,0,1,8,120,100,2,12,0.09,2,147,60
"standalone",1,-4.6,0,1,8,120,100,2,11,0.1,2,148,60
"standalone",1,-4.6,0,1,8,120,100,2,10,0.1,2,149,60
"standalone",1,-4.6,0,1,8,120,100,4,9,0.05,4,150,30
"standalone",1,-4.6,0,1,8,120,100,4,8,0.05,4,151,30
"standalone",1,-4.6,0,1,8,120,100,4,7,0.07,4,152,30
"standalone",1,-4.6,0,1,8,120,100,4,6,0.1,4,153,30
"standalone",1,-4.6,0,1,8,120,100,8,5,0.02,8,154,15
"standalone",1,-4.6,0,1,8,120,100,8,4,0.04,8,155,15
"standalone",1,-4.6,0,1,8,120,100,8,3,0.09,8,156,15
"standalone",1,-4.6,0,1,8,120,100,8,2,0.1,8,157,15
"standalone",1,-4.6,0,1,8,120,100,16,1,0.09,16,158,7.5
"standalone",1,-4.6,0,1,8,120,100,32,0,0.05,32,159,3.75
"standalone",1,-4.6,0,1,8,120,100,32,-1,0.06,32,160,3.75
"standalone",1,-4.6,0,1,8,120,100,64,-2,0,64,161,1.875
"standalone",1,-4.6,0,1,8,120,100,64,-3,0.06,64,162,1.875
"standalone",1,-4.6,0,1,8,120,100,64,-4,0.07,64,163,1.875
"standalone",1,-4.6,0,1,8,120,100,128,-5,0.04,128,164,0.9375
"standalone",1,-4.6,0,1,8,120,100,128,-6,0.05,128,165,0.9375
"standalone",1,-4.6,0,1,9,136,100,2,22,0.02,2,137,68
"standalone",1,-4.6,0,1,9,136,100,2,21,0.02,2,138,68
"standalone",1,-4.6,0,1,9,136,100,2,20,0.03,2,139,68
"standalone",1,-4.6,0,1,9,136,100,2,19,0.04,2,140,68
"standalone",1,-4.6,0,1,9,136,100,2,18,0.04,2,141,68
"standalone",1,-4.6,0,1,9,136,100,2,17,0.03,2,142,68
"standalone",1,-4.6,0,1,9,136,100,2,16,0.03,2,143,68
"standalone",1,-4.6,0,1,9,136,100,2,15,0.07,2,144,68
"standalone",1,-4.6,0,1,9,136,100,2,14,0.07,2,145,68
"standalone",1,-4.6,0,1,9,136,100,2,13,0.09,2,146,68
"standalone",1,-4.6,0,1,9,136,100,4,12,0.02,4,147,34
"standalone",1,-4.6,0,1,9,136,100,4,11,0.04,4,148,34
"standalone",1,-4.6,0,1,9,136,100,4,10,0.03,4,149,34
"standalone",1,-4.6,0,1,9,136,100,4,9,0.05,4,150,34
"standalone",1,-4.6,0,1,9,136,100,4,8,0.06,4,151,34
"standalone",1,-4.6,0,1,9,136,100,4,7,0.07,4,152,34
"standalone",1,-4.6,0,1,9,136,100,8,6,0.03,8,153,17
"standalone",1,-4.6,0,1,9,136,100,8,5,0.03,8,154,17
"standalone",1,-4.6,0,1,9,136,100,8,4,0.07,8,155,17
"standalone",1,-4.6,0,1,9,136,100,8,3,0.09,8,156,17
"standalone",1,-4.6,0,1,9,136,100,16,2,0.07,16,157,8.5
"standalone",1,-4.6,0,1,9,136,100,16,1,0.1,16,158,8.5
"standalone",1,-4.6,0,1,9,136,100,32,0,0.05,32,159,4.25
"standalone",1,-4.6,0,1,9,136,100,32,-1,0.08,32,160,4.25
